Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.808772
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1553, 1553, 1
1554, 1554, 4
1555, 1555, 2
1556, 1556, 2
1557, 1557, 1
1558, 1558, 1
1559, 1559, 3
1560, 1560, 1
1561, 1561, 2
1562, 1562, 4
1563, 1563, 2
1564, 1564, 1
1565, 1565, 2
1566, 1566, 3
1567, 1567, 6
1568, 1568, 1
1569, 1569, 2
1570, 1570, 1
1571, 1571, 2
1572, 1572, 0
1573, 1573, 0
1574, 1574, 4
1575, 1575, 1
1576, 1576, 2
1577, 1577, 6
1578, 1578, 1
1579, 1579, 0
1580, 1580, 1
1581, 1581, 0
1582, 1582, 1
1583, 1583, 4
1584, 1584, 1
1585, 1585, 5
1586, 1586, 4
1587, 1587, 3
1588, 1588, 2
1589, 1589, 2
1590, 1590, 0
1591, 1591, 2
1592, 1592, 2
1593, 1593, 2
1594, 1594, 4
1595, 1595, 3
1596, 1596, 2
1597, 1597, 2
1598, 1598, 2
1599, 1599, 2
1600, 1600, 3
1601, 1601, 2
1602, 1602, 2
1603, 1603, 3
1604, 1604, 1
1605, 1605, 0
1606, 1606, 1
1607, 1607, 2
1608, 1608, 4
1609, 1609, 4
1610, 1610, 2
1611, 1611, 4
1612, 1612, 3
1613, 1613, 3
1614, 1614, 4
1615, 1615, 4
1616, 1616, 4
1617, 1617, 1
1618, 1618, 1
1619, 1619, 2
1620, 1620, 0
1621, 1621, 3
1622, 1622, 1
1623, 1623, 3
1624, 1624, 3
1625, 1625, 3
1626, 1626, 3
1627, 1627, 3
1628, 1628, 4
1629, 1629, 0
1630, 1630, 2
1631, 1631, 2
1632, 1632, 1
1633, 1633, 0
1634, 1634, 3
1635, 1635, 3
1636, 1636, 2
1637, 1637, 2
1638, 1638, 1
1639, 1639, 0
1640, 1640, 2
1641, 1641, 3
1642, 1642, 3
1643, 1643, 1
1644, 1644, 0
1645, 1645, 1
1646, 1646, 1
1647, 1647, 1
1648, 1648, 2
1649, 1649, 2
1650, 1650, 3
1651, 1651, 2
1652, 1652, 0
1653, 1653, 1
1654, 1654, 2
1655, 1655, 3
1656, 1656, 3
1657, 1657, 2
1658, 1658, 2
1659, 1659, 2
1660, 1660, 2
1661, 1661, 3
1662, 1662, 1
1663, 1663, 1
1664, 1664, 1
1665, 1665, 4
1666, 1666, 1
1667, 1667, 1
1668, 1668, 3
1669, 1669, 0
1670, 1670, 1
1671, 1671, 0
1672, 1672, 1
1673, 1673, 2
1674, 1674, 1
1675, 1675, 2
1676, 1676, 5
1677, 1677, 0
1678, 1678, 0
1679, 1679, 0
1680, 1680, 1
1681, 1681, 1
1682, 1682, 1
1683, 1683, 4
1684, 1684, 1
1685, 1685, 0
1686, 1686, 2
1687, 1687, 2
1688, 1688, 0
1689, 1689, 3
1690, 1690, 2
1691, 1691, 0
1692, 1692, 0
1693, 1693, 0
1694, 1694, 2
1695, 1695, 1
1696, 1696, 2
1697, 1697, 0
1698, 1698, 1
1699, 1699, 2
1700, 1700, 2
1701, 1701, 0
1702, 1702, 1
1703, 1703, 0
1704, 1704, 1
1705, 1705, 1
1706, 1706, 0
1707, 1707, 3
1708, 1708, 2
1709, 1709, 1
1710, 1710, 1
1711, 1711, 3
1712, 1712, 1
1713, 1713, 1
1714, 1714, 1
1715, 1715, 1
1716, 1716, 0
1717, 1717, 1
1718, 1718, 2
1719, 1719, 1
1720, 1720, 1
1721, 1721, 1
1722, 1722, 1
1723, 1723, 2
1724, 1724, 3
1725, 1725, 0
1726, 1726, 2
1727, 1727, 0
1728, 1728, 2
1729, 1729, 1
1730, 1730, 2
1731, 1731, 1
1732, 1732, 3
1733, 1733, 0
1734, 1734, 1
1735, 1735, 5
1736, 1736, 3
1737, 1737, 3
1738, 1738, 0
1739, 1739, 0
1740, 1740, 0
1741, 1741, 2
1742, 1742, 1
1743, 1743, 2
1744, 1744, 1
1745, 1745, 0
1746, 1746, 3
1747, 1747, 1
1748, 1748, 3
1749, 1749, 3
1750, 1750, 0
1751, 1751, 2
1752, 1752, 1
1753, 1753, 3
1754, 1754, 0
1755, 1755, 2
1756, 1756, 2
1757, 1757, 5
1758, 1758, 0
1759, 1759, 1
1760, 1760, 3
1761, 1761, 2
1762, 1762, 1
1763, 1763, 1
1764, 1764, 3
1765, 1765, 1
1766, 1766, 1
1767, 1767, 1
1768, 1768, 2
1769, 1769, 0
1770, 1770, 0
1771, 1771, 2
1772, 1772, 0
1773, 1773, 4
1774, 1774, 3
1775, 1775, 1
1776, 1776, 2
1777, 1777, 0
1778, 1778, 2
1779, 1779, 2
1780, 1780, 4
1781, 1781, 3
1782, 1782, 4
1783, 1783, 3
1784, 1784, 2
1785, 1785, 1
1786, 1786, 4
1787, 1787, 0
1788, 1788, 2
1789, 1789, 2
1790, 1790, 3
1791, 1791, 1
1792, 1792, 0
1793, 1793, 3
1794, 1794, 4
1795, 1795, 0
1796, 1796, 1
1797, 1797, 1
1798, 1798, 3
1799, 1799, 2
1800, 1800, 1
1801, 1801, 1
1802, 1802, 3
1803, 1803, 1
1804, 1804, 1
1805, 1805, 5
1806, 1806, 2
1807, 1807, 1
1808, 1808, 1
1809, 1809, 0
1810, 1810, 0
1811, 1811, 2
1812, 1812, 3
1813, 1813, 2
1814, 1814, 2
1815, 1815, 1
1816, 1816, 0
1817, 1817, 0
1818, 1818, 4
1819, 1819, 2
1820, 1820, 0
1821, 1821, 0
1822, 1822, 0
1823, 1823, 3
1824, 1824, 0
1825, 1825, 1
1826, 1826, 2
1827, 1827, 1
1828, 1828, 2
1829, 1829, 3
1830, 1830, 2
1831, 1831, 3
1832, 1832, 3
1833, 1833, 2
1834, 1834, 1
1835, 1835, 1
1836, 1836, 4
1837, 1837, 2
1838, 1838, 1
1839, 1839, 2
1840, 1840, 2
1841, 1841, 1
1842, 1842, 1
1843, 1843, 2
1844, 1844, 1
1845, 1845, 0
1846, 1846, 2
1847, 1847, 0
1848, 1848, 0
1849, 1849, 0
1850, 1850, 0
1851, 1851, 3
1852, 1852, 2
1853, 1853, 0
1854, 1854, 5
1855, 1855, 0
1856, 1856, 1
1857, 1857, 0
1858, 1858, 1
1859, 1859, 3
1860, 1860, 2
1861, 1861, 4
1862, 1862, 3
1863, 1863, 0
1864, 1864, 1
1865, 1865, 0
1866, 1866, 1
1867, 1867, 1
1868, 1868, 5
1869, 1869, 3
1870, 1870, 1
1871, 1871, 5
1872, 1872, 1
1873, 1873, 5
1874, 1874, 2
1875, 1875, 1
1876, 1876, 1
1877, 1877, 2
1878, 1878, 0
1879, 1879, 0
1880, 1880, 0
1881, 1881, 2
1882, 1882, 1
1883, 1883, 1
1884, 1884, 0
1885, 1885, 2
1886, 1886, 0
1887, 1887, 1
1888, 1888, 2
1889, 1889, 0
1890, 1890, 1
1891, 1891, 2
1892, 1892, 1
1893, 1893, 1
1894, 1894, 0
1895, 1895, 2
1896, 1896, 0
1897, 1897, 2
1898, 1898, 3
1899, 1899, 2
1900, 1900, 2
1901, 1901, 1
1902, 1902, 0
1903, 1903, 0
1904, 1904, 1
1905, 1905, 0
1906, 1906, 3
1907, 1907, 3
1908, 1908, 4
1909, 1909, 1
1910, 1910, 1
1911, 1911, 0
1912, 1912, 0
1913, 1913, 3
1914, 1914, 0
1915, 1915, 0
1916, 1916, 0
1917, 1917, 0
1918, 1918, 2
1919, 1919, 0
1920, 1920, 1
1921, 1921, 2
1922, 1922, 1
1923, 1923, 1
1924, 1924, 4
1925, 1925, 0
1926, 1926, 0
1927, 1927, 0
1928, 1928, 1
1929, 1929, 1
1930, 1930, 1
1931, 1931, 0
1932, 1932, 0
1933, 1933, 1
1934, 1934, 2
1935, 1935, 1
1936, 1936, 0
1937, 1937, 1
1938, 1938, 2
1939, 1939, 3
1940, 1940, 0
1941, 1941, 0
1942, 1942, 0
1943, 1943, 5
1944, 1944, 2
1945, 1945, 0
1946, 1946, 2
1947, 1947, 4
1948, 1948, 1
1949, 1949, 0
1950, 1950, 0
1951, 1951, 3
1952, 1952, 2
1953, 1953, 3
1954, 1954, 0
1955, 1955, 1
1956, 1956, 3
1957, 1957, 0
1958, 1958, 1
1959, 1959, 2
1960, 1960, 0
1961, 1961, 1
1962, 1962, 0
1963, 1963, 0
1964, 1964, 0
1965, 1965, 0
1966, 1966, 0
1967, 1967, 1
1968, 1968, 0
1969, 1969, 2
1970, 1970, 0
1971, 1971, 0
1972, 1972, 1
1973, 1973, 0
1974, 1974, 1
1975, 1975, 2
1976, 1976, 2
1977, 1977, 0
1978, 1978, 0
1979, 1979, 0
1980, 1980, 1
1981, 1981, 2
1982, 1982, 1
1983, 1983, 1
1984, 1984, 1
1985, 1985, 1
1986, 1986, 0
1987, 1987, 1
1988, 1988, 0
1989, 1989, 0
1990, 1990, 0
1991, 1991, 3
1992, 1992, 0
1993, 1993, 0
1994, 1994, 2
1995, 1995, 1
1996, 1996, 2
1997, 1997, 1
1998, 1998, 0
1999, 1999, 1
2000, 2000, 2
2001, 2001, 2
2002, 2002, 0
2003, 2003, 3
2004, 2004, 0
2005, 2005, 0
2006, 2006, 0
2007, 2007, 1
2008, 2008, 0
2009, 2009, 1
2010, 2010, 2
2011, 2011, 2
2012, 2012, 1
2013, 2013, 0
2014, 2014, 0
2015, 2015, 2
2016, 2016, 3
2017, 2017, 3
2018, 2018, 0
2019, 2019, 3
2020, 2020, 4
2021, 2021, 1
2022, 2022, 0
2023, 2023, 2
2024, 2024, 1
2025, 2025, 2
2026, 2026, 0
2027, 2027, 2
2028, 2028, 0
2029, 2029, 0
2030, 2030, 2
2031, 2031, 0
2032, 2032, 2
2033, 2033, 2
2034, 2034, 0
2035, 2035, 3
2036, 2036, 0
2037, 2037, 1
2038, 2038, 1
2039, 2039, 1
2040, 2040, 0
2041, 2041, 1
2042, 2042, 0
2043, 2043, 2
2044, 2044, 3
2045, 2045, 2
2046, 2046, 1
2047, 2047, 1
2048, 2048, 3
