Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.608259
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1365, 1365, 254
1366, 1366, 237
1367, 1367, 209
1368, 1368, 213
1369, 1369, 241
1370, 1370, 234
1371, 1371, 219
1372, 1372, 213
1373, 1373, 214
1374, 1374, 183
1375, 1375, 203
1376, 1376, 195
1377, 1377, 213
1378, 1378, 205
1379, 1379, 206
1380, 1380, 197
1381, 1381, 187
1382, 1382, 188
1383, 1383, 180
1384, 1384, 179
1385, 1385, 162
1386, 1386, 187
1387, 1387, 162
1388, 1388, 177
1389, 1389, 181
1390, 1390, 160
1391, 1391, 161
1392, 1392, 135
1393, 1393, 148
1394, 1394, 145
1395, 1395, 112
1396, 1396, 128
1397, 1397, 114
1398, 1398, 124
1399, 1399, 112
1400, 1400, 85
1401, 1401, 107
1402, 1402, 99
1403, 1403, 83
1404, 1404, 112
1405, 1405, 97
1406, 1406, 91
1407, 1407, 100
1408, 1408, 60
1409, 1409, 68
1410, 1410, 79
1411, 1411, 78
1412, 1412, 70
1413, 1413, 60
1414, 1414, 67
1415, 1415, 47
1416, 1416, 58
1417, 1417, 36
1418, 1418, 54
1419, 1419, 41
1420, 1420, 48
1421, 1421, 40
1422, 1422, 48
1423, 1423, 32
1424, 1424, 37
1425, 1425, 29
1426, 1426, 27
1427, 1427, 31
1428, 1428, 28
1429, 1429, 27
1430, 1430, 24
1431, 1431, 26
1432, 1432, 16
1433, 1433, 15
1434, 1434, 17
1435, 1435, 20
1436, 1436, 13
1437, 1437, 15
1438, 1438, 20
1439, 1439, 12
1440, 1440, 8
1441, 1441, 8
1442, 1442, 8
1443, 1443, 15
1444, 1444, 6
1445, 1445, 7
1446, 1446, 7
1447, 1447, 13
1448, 1448, 5
1449, 1449, 10
1450, 1450, 6
1451, 1451, 12
1452, 1452, 9
1453, 1453, 6
1454, 1454, 7
1455, 1455, 6
1456, 1456, 4
1457, 1457, 5
1458, 1458, 5
1459, 1459, 6
1460, 1460, 8
1461, 1461, 5
1462, 1462, 1
1463, 1463, 3
1464, 1464, 7
1465, 1465, 6
1466, 1466, 5
1467, 1467, 5
1468, 1468, 7
1469, 1469, 2
1470, 1470, 4
1471, 1471, 8
1472, 1472, 1
1473, 1473, 1
1474, 1474, 7
1475, 1475, 2
1476, 1476, 5
1477, 1477, 3
1478, 1478, 2
1479, 1479, 4
1480, 1480, 1
1481, 1481, 7
1482, 1482, 3
1483, 1483, 4
1484, 1484, 2
1485, 1485, 5
1486, 1486, 2
1487, 1487, 5
1488, 1488, 4
1489, 1489, 3
1490, 1490, 5
1491, 1491, 8
1492, 1492, 6
1493, 1493, 2
1494, 1494, 5
1495, 1495, 0
1496, 1496, 5
1497, 1497, 7
1498, 1498, 3
1499, 1499, 8
1500, 1500, 4
1501, 1501, 7
1502, 1502, 7
1503, 1503, 5
1504, 1504, 8
1505, 1505, 6
1506, 1506, 6
1507, 1507, 4
1508, 1508, 3
1509, 1509, 3
1510, 1510, 2
1511, 1511, 5
1512, 1512, 4
1513, 1513, 5
1514, 1514, 2
1515, 1515, 7
1516, 1516, 6
1517, 1517, 4
1518, 1518, 2
1519, 1519, 0
1520, 1520, 4
1521, 1521, 2
1522, 1522, 6
1523, 1523, 0
1524, 1524, 3
1525, 1525, 3
1526, 1526, 7
1527, 1527, 1
1528, 1528, 2
1529, 1529, 1
1530, 1530, 6
1531, 1531, 1
1532, 1532, 4
1533, 1533, 6
1534, 1534, 4
1535, 1535, 2
1536, 1536, 3
1537, 1537, 2
1538, 1538, 2
1539, 1539, 4
1540, 1540, 3
