Start Time, Thu Oct 4 10:19:11 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7205.128839
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1368, 1368, 1
1369, 1369, 5
1370, 1370, 4
1371, 1371, 0
1372, 1372, 2
1373, 1373, 1
1374, 1374, 2
1375, 1375, 1
1376, 1376, 3
1377, 1377, 2
1378, 1378, 3
1379, 1379, 3
1380, 1380, 3
1381, 1381, 2
1382, 1382, 1
1383, 1383, 3
1384, 1384, 3
1385, 1385, 7
1386, 1386, 3
1387, 1387, 1
1388, 1388, 5
1389, 1389, 3
1390, 1390, 1
1391, 1391, 2
1392, 1392, 1
1393, 1393, 3
1394, 1394, 5
1395, 1395, 0
1396, 1396, 2
1397, 1397, 0
1398, 1398, 6
1399, 1399, 4
1400, 1400, 6
1401, 1401, 5
1402, 1402, 3
1403, 1403, 1
1404, 1404, 4
1405, 1405, 3
1406, 1406, 2
1407, 1407, 3
1408, 1408, 3
1409, 1409, 3
1410, 1410, 2
1411, 1411, 6
1412, 1412, 6
1413, 1413, 3
1414, 1414, 2
1415, 1415, 0
1416, 1416, 4
1417, 1417, 4
1418, 1418, 2
1419, 1419, 1
1420, 1420, 3
1421, 1421, 2
1422, 1422, 2
1423, 1423, 2
1424, 1424, 1
1425, 1425, 0
1426, 1426, 3
1427, 1427, 2
1428, 1428, 1
1429, 1429, 3
1430, 1430, 1
1431, 1431, 1
1432, 1432, 2
1433, 1433, 6
1434, 1434, 2
1435, 1435, 4
1436, 1436, 2
1437, 1437, 3
1438, 1438, 5
1439, 1439, 7
1440, 1440, 6
1441, 1441, 3
1442, 1442, 0
1443, 1443, 3
1444, 1444, 3
1445, 1445, 6
1446, 1446, 2
1447, 1447, 1
1448, 1448, 1
1449, 1449, 4
1450, 1450, 4
1451, 1451, 2
1452, 1452, 3
1453, 1453, 4
1454, 1454, 2
1455, 1455, 5
1456, 1456, 0
1457, 1457, 5
1458, 1458, 4
1459, 1459, 4
1460, 1460, 6
1461, 1461, 3
1462, 1462, 2
1463, 1463, 8
1464, 1464, 4
1465, 1465, 4
1466, 1466, 6
1467, 1467, 8
1468, 1468, 4
1469, 1469, 4
1470, 1470, 3
1471, 1471, 3
1472, 1472, 3
1473, 1473, 6
1474, 1474, 7
1475, 1475, 3
1476, 1476, 3
1477, 1477, 5
1478, 1478, 2
1479, 1479, 4
1480, 1480, 5
1481, 1481, 2
1482, 1482, 6
1483, 1483, 7
1484, 1484, 4
1485, 1485, 3
1486, 1486, 3
1487, 1487, 6
1488, 1488, 7
1489, 1489, 2
1490, 1490, 5
1491, 1491, 1
1492, 1492, 6
1493, 1493, 4
1494, 1494, 6
1495, 1495, 2
1496, 1496, 4
1497, 1497, 2
1498, 1498, 7
1499, 1499, 5
1500, 1500, 4
1501, 1501, 2
1502, 1502, 3
1503, 1503, 4
1504, 1504, 6
1505, 1505, 7
1506, 1506, 8
